qid,appid,name,favorability,critic_score,protonDB_rating,personal_interest,completion,favorability_weighted,critic_score_weighted,protonDB_rating_weighted,personal_interest_weighted,completion_weighted,final_score
Q20049240,370240,NBA 2K16,0.5073728872403054,1,1.0,1,0.0,0.2156334770771298,0.325,-1,0.15,0.0,0.6906334770771299
Q20538681,370360,TIS-100,0.9611765906110655,1,1.0,1,0.0,0.4085000510097028,0.325,-1,0.15,0.0,0.8835000510097029
Q92204031,373420,Divinity: Original Sin Enhanced Edition,0.8902810293860914,1,1.0,1,0.0001440668107334774,0.37836943748908886,0.325,-1,0.15,1.440668107334774e-05,0.8533838441701622
Q20112508,374320,DARK SOULS™ III,0.9427213380468282,1,1.0,1,0.0,0.400656568669902,0.325,-1,0.15,0.0,0.875656568669902
Q21427534,375820,Human Resource Machine,0.9315198903847436,1,0.75,1,0.15039142974866088,0.395895953413516,0.325,-1,0.15,0.015039142974866089,0.6644513222912866
Q13501195,376570,WildStar,0.7411770817923827,1,0.0,1,0.0,0.31500025976176266,0.325,-1,0.15,0.0,0.0
Q73917012,376760,Big Thinkers Kindergarten,0.7659688971390856,1,0.0,1,0.0,0.32553678128411134,0.325,-1,0.15,0.0,0.0
Q124063501,376770,Big Thinkers 1st Grade,0.7898683447569094,1,0.0,1,0.0,0.3356940465216865,0.325,-1,0.15,0.0,0.0
Q10493813,377160,Fallout 4,0.8105751576682357,1,1.0,1,1.0,0.3444944420090002,0.325,-1,0.15,0.1,0.9194944420090002
Q20899382,384190,ABZÛ,0.9261217705024224,1,1.0,1,0.5238095238095238,0.3936017524635295,0.325,-1,0.15,0.05238095238095239,0.920982704844482
Q92203646,387290,Ori and the Blind Forest: Definitive Edition,0.9494297035166146,1,1.0,1,0.8237885462555066,0.4035076239945612,0.325,-1,0.15,0.08237885462555067,0.9608864786201119
Q22905714,391720,Layers of Fear (2016),0.8802959857019036,1,0.9,1,0.0,0.374125793923309,0.325,-1,0.15,0.0,0.7642132145309782
Q20189954,394230,Battleborn,0.6173057636421664,1,0.0,1,0.0,0.2623549495479207,0.325,-1,0.15,0.0,0.0
Q32020202,396750,EVERSPACE™,0.7753565850715156,1,1.0,1,0.09884991920920065,0.3295265486553941,0.325,-1,0.15,0.009884991920920065,0.8144115405763143
,397080,Magicka 2: Spell Balance Beta,0.0,1,1.0,1,0.0,0.0,0.325,-1,0.15,0.0,0.475
Q21000861,400180,Okhlos: Omega,0.735940034993442,1,0.0,1,0.0,0.3127745148722128,0.325,-1,0.15,0.0,0.0
Q74250080,403290,Burly Men at Sea,0.5856798321459142,1,1.0,1,0.0,0.24891392866201353,0.325,-1,0.15,0.0,0.7239139286620135
Q20095751,403640,Dishonored 2,0.8938750127188957,1,1.0,1,0.23882783882783884,0.37989688040553066,0.325,-1,0.15,0.023882783882783885,0.8787796642883146
Q89181739,404410,Endless Sky,0.9163497158122429,1,1.0,1,0.2994408899648395,0.38944862922020324,0.325,-1,0.15,0.029944088996483948,0.8943927182166872
,404730,Wasteland 2: Director's Cut,0.8634558883916696,1,1.0,1,0.0,0.3669687525664596,0.325,-1,0.15,0.0,0.8419687525664596
Q18920891,405310,LEGO® MARVEL's Avengers,0.8758653589864719,1,1.0,1,0.0,0.37224277756925056,0.325,-1,0.15,0.0,0.8472427775692506
Q120717463,407530,ARK: Survival Of The Fittest,0.6534476211974681,1,0.5,1,0.0,0.277715239008924,0.325,-1,0.15,0.0,0.376357619504462
Q23013817,413150,Stardew Valley,0.9845267214740363,1,1.0,1,0.5205252781298408,0.4184238566264654,0.325,-1,0.15,0.052052527812984084,0.9454763844394496
Q26791591,423580,Project Highrise,0.838320610344843,1,1.0,1,0.0,0.3562862593965582,0.325,-1,0.15,0.0,0.8312862593965583
Q16972008,427520,Factorio,0.9744454615782489,1,1.0,1,0.6488893696812347,0.41413932117075575,0.325,-1,0.15,0.06488893696812346,0.9540282581388793
Q92203837,435150,Divinity: Original Sin 2,0.9558992868587226,1,1.0,1,0.0001011334344667678,0.4062571969149571,0.325,-1,0.15,1.0113343446676782e-05,0.8812673102584038
Q22570384,438640,LEGO® STAR WARS™: The Force Awakens,0.8264084886244232,1,1.0,1,0.0,0.35122360766537986,0.325,-1,0.15,0.0,0.8262236076653798
Q77099251,462780,Darksiders Warmastered Edition,0.874343304285881,1,0.9,1,0.0,0.3715959043214994,0.325,-1,0.15,0.0,0.7619363138893496
Q116302566,463160,Super Dungeon Tactics,0.7034411367038268,1,0.0,1,0.0,0.2989624830991264,0.325,-1,0.15,0.0,0.0
Q30639185,464920,Surviving Mars,0.7972698635262245,1,1.0,1,0.0,0.33883969199864544,0.325,-1,0.15,0.0,0.8138396919986455
Q26963091,470260,Event[0],0.7868681455364555,1,1.0,1,0.0,0.3344189618529936,0.325,-1,0.15,0.0,0.8094189618529936
Q55536877,473530,Slime-san,0.800599279841604,1,0.9,1,0.0,0.34025469393268165,0.325,-1,0.15,0.0,0.7337292245394136
Q118905576,475150,Titan Quest Anniversary Edition,0.9003117797323105,1,1.0,1,0.0,0.3826325063862319,0.325,-1,0.15,0.0,0.8576325063862319
Q112169533,480640,Pathfinder Adventures,0.6114737690562456,1,0.75,1,0.0,0.2598763518489044,0.325,-1,0.15,0.0,0.5511572638866783
Q39052714,485460,The Banner Saga 3,0.777772159739767,1,0.9,1,0.0,0.330553167889401,0.325,-1,0.15,0.0,0.7249978511004609
Q16742875,493200,RiME,0.8938493654226181,1,1.0,1,0.0,0.3798859803046127,0.325,-1,0.15,0.0,0.8548859803046127
Q124068110,494720,Morphblade,0.8900588098795785,1,1.0,1,0.0,0.3782749941988209,0.325,-1,0.15,0.0,0.8532749941988209
Q64210887,496300,Kingdom: New Lands,0.8493414167435037,1,1.0,1,0.0,0.36097010211598907,0.325,-1,0.15,0.0,0.8359701021159891
Q27890357,504210,SHENZHEN I/O,0.9419123322381494,1,1.0,1,0.0004008337341670675,0.40031274120121346,0.325,-1,0.15,4.008337341670675e-05,0.8753528245746302
Q55381983,508440,Totally Accurate Battle Simulator,0.9773976075178408,1,1.0,1,0.15482128013300084,0.4153939831950823,0.325,-1,0.15,0.015482128013300085,0.9058761112083824
Q114924453,508790,Flat Heroes,0.8730307561623993,1,0.0,1,0.0,0.37103807136901973,0.325,-1,0.15,0.0,0.0
Q29964519,518790,theHunter: Call of the Wild™,0.8895169195368738,1,0.9,1,0.1917917917917918,0.3780446908031714,0.325,-1,0.15,0.01917917917917918,0.7850014829841155
Q31627063,527230,For The King,0.8750444739252873,1,1.0,1,0.4299990391082925,0.3718939014182471,0.325,-1,0.15,0.04299990391082925,0.8898938053290764
Q104640897,528230,SYNTHETIK,0.9349449782256036,1,1.0,1,0.0,0.3973516157458815,0.325,-1,0.15,0.0,0.8723516157458816
Q47486997,537800,Bomber Crew,0.8713907765181095,1,1.0,1,0.0,0.3703410800201965,0.325,-1,0.15,0.0,0.8453410800201965
Q106336034,553960,Husk,0.4247762180689479,1,0.9,1,0.0,0.18052989267930283,0.325,-1,0.15,0.0,0.5899769034113725
Q114772211,556180,Mysterium,0.7225573864225258,1,0.9,1,0.0,0.30708688922957345,0.325,-1,0.15,0.0,0.7038782003066162
Q55078485,557340,My Friend Pedro,0.9531660407491357,1,1.0,1,0.0,0.40509556731838264,0.325,-1,0.15,0.0,0.8800955673183827
Q60559650,564310,Serious Sam Fusion 2017 (beta),0.9203463708477025,1,1.0,1,0.0,0.39114720761027355,0.325,-1,0.15,0.0,0.8661472076102735
Q59535090,578650,The Outer Worlds,0.8196160392597439,1,1.0,1,0.04254254254254254,0.3483368166853911,0.325,-1,0.15,0.004254254254254255,0.8275910709396455
Q30252256,582010,Monster Hunter: World,0.8867066739888217,1,1.0,1,0.1434763762462072,0.37685033644524923,0.325,-1,0.15,0.014347637624620721,0.8661979740698701
Q76761865,585710,Blazing Beaks,0.8164302750353252,1,1.0,1,0.0,0.3469828668900132,0.325,-1,0.15,0.0,0.8219828668900132
Q29564250,596970,Sunless Skies,0.8298806413977714,1,0.9,1,0.0,0.3526992725940528,0.325,-1,0.15,0.0,0.7449293453346476
Q116678099,598530,Naev,0.7487618307011347,1,0.0,1,0.0,0.31822377804798224,0.325,-1,0.15,0.0,0.0
Q110682579,598810,Carcassonne: The Official Board Game,0.825505581857001,1,1.0,1,0.0,0.3508398722892254,0.325,-1,0.15,0.0,0.8258398722892254
Q56278431,599140,Graveyard Keeper,0.851506127418436,1,1.0,1,0.0,0.3618901041528353,0.325,-1,0.15,0.0,0.8368901041528353
Q30612124,609490,Minit,0.8815390989435526,1,1.0,1,0.0,0.37465411705100987,0.325,-1,0.15,0.0,0.8496541170510099
Q110668476,619150,while True: learn(),0.9069371100636193,1,1.0,1,0.0,0.3854482717770382,0.325,-1,0.15,0.0,0.8604482717770382
Q41573632,640590,The LEGO® NINJAGO® Movie Video Game,0.8436179334690087,1,1.0,1,0.0,0.3585376217243287,0.325,-1,0.15,0.0,0.8335376217243288
Q39059386,640820,Pathfinder: Kingmaker,0.7720989902289589,1,1.0,1,0.12956419316843346,0.3281420708473075,0.325,-1,0.15,0.012956419316843347,0.8160984901641508
Q112324775,644390,D&D Lords of Waterdeep,0.9231719681469149,1,1.0,1,0.0,0.39234808646243885,0.325,-1,0.15,0.0,0.8673480864624389
Q29959076,647830,LEGO® MARVEL Super Heroes 2,0.8506066897842891,1,1.0,1,0.0,0.36150784315832285,0.325,-1,0.15,0.0,0.8365078431583229
Q61479296,677120,Heroes of Hammerwatch,0.8678912478183358,1,1.0,1,0.14861751152073735,0.3688537803227927,0.325,-1,0.15,0.014861751152073735,0.8587155314748665
Q56049745,716490,EXAPUNKS,0.9371264232401034,1,1.0,1,0.0,0.39827872987704394,0.325,-1,0.15,0.0,0.873278729877044
Q106564028,718560,Scythe: Digital Edition,0.8840305694585602,1,0.9,1,0.032362459546925564,0.37571299201988806,0.325,-1,0.15,0.0032362459546925564,0.7685543141771225
Q27943180,719040,Wasteland 3,0.8415872849376548,1,1.0,1,0.03900208459417658,0.3576745960985033,0.325,-1,0.15,0.0039002084594176585,0.8365748045579209
Q62714274,729040,Borderlands GOTY Enhanced,0.804641425506484,1,0.9,1,0.0,0.3419726058402557,0.325,-1,0.15,0.0,0.7352753452562301
Q68198904,738520,Breathedge,0.8146245655664098,1,0.9,1,0.0,0.34621544036572416,0.325,-1,0.15,0.0,0.7390938963291518
Q106727443,753420,Dungreed,0.9280804507021445,1,1.0,1,0.0,0.3944341915484114,0.325,-1,0.15,0.0,0.8694341915484115
Q105582867,754890,Firmament,0.696987467507965,1,0.75,1,0.0,0.29621967369088514,0.325,-1,0.15,0.0,0.5784147552681639
Q108671491,780290,Gloomhaven,0.8157740081224242,1,1.0,1,0.022150341044933547,0.34670395345203026,0.325,-1,0.15,0.0022150341044933548,0.8239189875565236
Q56120553,792100,7 Billion Humans,0.9242551986980946,1,1.0,1,0.0,0.3928084594466902,0.325,-1,0.15,0.0,0.8678084594466903
Q51089453,818320,LEGO® The Incredibles,0.8872786429581899,1,1.0,1,0.0,0.3770934232572307,0.325,-1,0.15,0.0,0.8520934232572307
Q54554238,829110,LEGO® DC Super-Villains,0.9058503554963168,1,1.0,1,0.0,0.3849864010859346,0.325,-1,0.15,0.0,0.8599864010859347
Q130755528,860950,Mark of the Ninja: Remastered,0.9561173844880518,1,1.0,1,0.0,0.40634988840742203,0.325,-1,0.15,0.0,0.8813498884074221
Q60220853,881320,The LEGO® Movie 2 - Videogame,0.5915619468027975,1,1.0,1,0.0,0.25141382739118895,0.325,-1,0.15,0.0,0.726413827391189
Q64521118,920210,LEGO® Star Wars™: The Skywalker Saga,0.8988106174647092,1,1.0,1,0.0,0.38199451242250143,0.325,-1,0.15,0.0,0.8569945124225015
Q86994484,954870,Astrox Imperium,0.823404644340057,1,1.0,1,0.0,0.3499469738445242,0.325,-1,0.15,0.0,0.8249469738445242
Q65555252,960090,Bloons TD 6,0.9714695538502495,1,1.0,1,0.04671365349942633,0.412874560386356,0.325,-1,0.15,0.004671365349942633,0.8925459257362987
Q62393383,973810,Journey To The Savage Planet,0.8595893354089714,1,1.0,1,0.0,0.36532546754881284,0.325,-1,0.15,0.0,0.8403254675488129
Q99590361,1030830,Mafia II: Definitive Edition,0.7344695777052443,1,1.0,1,0.0,0.31214957052472886,0.325,-1,0.15,0.0,0.7871495705247289
Q125537017,1041720,Kingdoms of Amalur: Re-Reckoning,0.7625843464798182,1,1.0,1,0.34591194968553457,0.3240983472539227,0.325,-1,0.15,0.03459119496855346,0.8336895422224762
Q62393510,1051200,Trover Saves the Universe,0.896114146460742,1,1.0,1,0.0,0.38084851224581534,0.325,-1,0.15,0.0,0.8558485122458154
Q109274215,1063580,Aeon's End,0.784858917109654,1,1.0,1,0.6509298998569384,0.33356503977160296,0.325,-1,0.15,0.06509298998569384,0.8736580297572968
Q64441774,1086940,Baldur's Gate 3,0.9676086949688167,1,1.0,1,0.4912416501820476,0.4112336953617471,0.325,-1,0.15,0.04912416501820476,0.9353578603799518
Q114945494,1101190,Dungeon Defenders: Awakened,0.6467189212580363,1,0.9,1,0.24898068310941782,0.2748555415346654,0.325,-1,0.15,0.02489806831094178,0.6972782488610465
Q105427208,1142710,Total War: WARHAMMER III,0.7033430455216053,1,0.9,1,0.0,0.29892079434668223,0.325,-1,0.15,0.0,0.6965287149120141
Q120833356,1150090,Learning Factory,0.8278953011667107,1,0.0,1,0.0,0.35185550299585205,0.325,-1,0.15,0.0,0.0
Q116771326,1151640,Horizon Zero Dawn™ Complete Edition,0.8778277467967094,1,0.9,1,0.0,0.3730767923886015,0.325,-1,0.15,0.0,0.7632691131497414
Q98646477,1161580,Hardspace: Shipbreaker,0.889317555830335,1,1.0,1,0.0,0.3779599612278924,0.325,-1,0.15,0.0,0.8529599612278924
Q107038226,1199030,Tainted Grail,0.8936024967363767,1,0.9,1,0.018198896324997067,0.3797810611129601,0.325,-1,0.15,0.0018198896324997068,0.7709408556709139
Q4037583,1222690,Dragon Age™ Inquisition,0.751088752575069,1,0.9,1,1.0,0.3192127198444043,0.325,-1,0.15,0.1,0.8047914478599639
Q20113552,1238000,Mass Effect™: Andromeda Deluxe Edition,0.7326638804753003,1,0.9,1,0.0,0.31138214920200263,0.325,-1,0.15,0.0,0.7077439342818024
Q99448884,1277400,Monster Hunter Stories 2: Wings of Ruin,0.8203929065436183,1,1.0,1,0.0,0.3486669852810378,0.325,-1,0.15,0.0,0.8236669852810378
Q104529092,1337010,Alba: A Wildlife Adventure,0.9745799193186515,1,1.0,1,0.034722222222222224,0.4141964657104269,0.325,-1,0.15,0.0034722222222222225,0.8926686879326491
Q122387140,1463920,hexceed,0.8858230991513039,1,1.0,1,0.049440979830327546,0.37647481713930414,0.325,-1,0.15,0.004944097983032755,0.8564189151223369
Q122825758,1466060,Tainted Grail: The Fall of Avalon,0.8767170588935747,1,1.0,1,0.0,0.3726047500297692,0.325,-1,0.15,0.0,0.8476047500297693
Q115413361,1503530,Minit Fun Racer,0.9329118668319563,1,0.9,1,0.0,0.3964875434035814,0.325,-1,0.15,0.0,0.7843387890632233
Q112566540,1583230,High On Life,0.8865782040186743,1,1.0,1,0.0,0.37679573670793653,0.325,-1,0.15,0.0,0.8517957367079366
Q116680138,1659040,HITMAN World of Assassination,0.8683377971562207,1,0.9,1,0.0,0.3690435637913938,0.325,-1,0.15,0.0,0.7596392074122544
Q115024151,1730590,The Entropy Centre,0.884261481426796,1,0.9,1,0.0,0.3758111296063883,0.325,-1,0.15,0.0,0.7657300166457496
Q117316999,1920490,The Outer Worlds: Spacer's Choice Edition,0.7515654060179826,1,1.0,1,0.0,0.3194152975576426,0.325,-1,0.15,0.0,0.7944152975576426
Q26157961,2356560,Monster Hunter Stories,0.8924475046014811,1,0.9,1,0.027542518763340906,0.3792901894556295,0.325,-1,0.15,0.002754251876334091,0.7713399971987672
Q725057,2362420,Mass Effect 2 (2010) Edition,0.739024512643256,1,0.9,1,0.0,0.3140854178733838,0.325,-1,0.15,0.0,0.7101768760860454
