qid,name,favorability,critic_score,protonDB_rating,personal_interest,completion,favorability_weighted,critic_score_weighted,protonDB_rating_weighted,personal_interest_weighted,completion_weighted,final_score
Q13501195,WildStar,0.7413273731427854,0.82,0.0,0,0,0.29653094925711415,0.2214,n/a,0.0,0.0,0
Q73917012,Big Thinkers Kindergarten,0.7659688971390856,0,0.0,0,0.0,0.30638755885563423,0.0,n/a,0.0,0.0,0
Q124063501,Big Thinkers 1st Grade,0.7898683447569094,0,0.0,0,0.0,0.31594733790276375,0.0,n/a,0.0,0.0,0
Q10493813,Fallout 4,0.8105820371987721,0.87,1.0,0,1,0.32423281487950883,0.23490000000000003,n/a,0.0,0.13,0
Q20899382,ABZÛ,0.9261886819453081,0.78,1.0,0,0,0.37047547277812326,0.2106,n/a,0.0,0.0,0.5810754727781233
Q92203646,Ori and the Blind Forest: Definitive Edition,0.9494267054346134,0.88,1.0,1,0.8237885462555066,0.37977068217384535,0.2376,n/a,0.2,0.10709251101321586,0.9244631931870612
Q22905714,Layers of Fear (2016),0.8803458588046505,0.75,0.9,0,0,0.35213834352186024,0.2025,n/a,0.0,0.0,0.49917450916967426
Q20189954,Battleborn,0.6173700648668096,0.68,0.0,0,0,0.24694802594672383,0.1836,n/a,0.0,0.0,0
Q32020202,EVERSPACE™,0.7752680172638274,0.79,1.0,0,0.09884991920920065,0.310107206905531,0.21330000000000002,n/a,0.0,0.012850489497196084,0.5362576964027271
-1,Magicka 2: Spell Balance Beta,0,0,1.0,0,0,0.0,0.0,n/a,0.0,0.0,0
Q21000861,Okhlos: Omega,0.735940034993442,0.69,0.0,0,0.0,0.2943760139973768,0.1863,n/a,0.0,0.0,0.0
Q74250080,Burly Men at Sea,0.5856798321459142,0.72,1.0,0,0.0,0.2342719328583657,0.19440000000000002,n/a,0.0,0.0,0.4286719328583657
Q20095751,Dishonored 2,0.8939491144109915,0.88,1.0,1,0,0.3575796457643966,0.2376,n/a,0.2,0.0,0.7951796457643967
Q89181739,Endless Sky,0.9162377884266381,0,1.0,0,0.2994408899648395,0.36649511537065527,0.0,n/a,0.0,0.038927315695429135,0.4054224310660844
Q1633410,Wasteland 2: Director's Cut,0.8635499621342119,0.8,1.0,0,0,0.34541998485368475,0.21600000000000003,n/a,0.0,0.0,0
Q18920891,LEGO® MARVEL's Avengers,0.875982523521287,0.71,1.0,0,0.0,0.3503930094085148,0.1917,n/a,0.0,0.0,0.5420930094085148
Q120717463,ARK: Survival Of The Fittest,0.653418443979562,0,0.5,0,0,0.26136737759182477,0.0,n/a,0.0,0.0,0
Q23013817,Stardew Valley,0.984523868225148,0.89,1.0,1,0.5204153467089053,0.39380954729005924,0.2403,n/a,0.2,0.06765399507215769,0.901763542362217
Q26791591,Project Highrise,0.8383542533991285,0.73,1.0,0,0.0,0.3353417013596514,0.1971,n/a,0.0,0.0,0.5324417013596514
Q16972008,Factorio,0.9744552596812259,0.9,1.0,0,0.6488893696812347,0.3897821038724904,0.24300000000000002,n/a,0.0,0.08435561805856051,0.717137721931051
Q92203837,Divinity: Original Sin 2,0.9559004312164104,0.92,1.0,1,0,0.3823601724865642,0.24840000000000004,n/a,0.2,0.0,0.8307601724865643
Q22570384,LEGO® STAR WARS™: The Force Awakens,0.8261905941677137,0.78,1.0,0,0.0,0.3304762376670855,0.2106,n/a,0.0,0.0,0.5410762376670855
Q77099251,Darksiders Warmastered Edition,0.8744871726532134,0.77,0.9,0,0.0,0.3497948690612854,0.20790000000000003,n/a,0.0,0.0,0.5019253821551569
Q116302566,Super Dungeon Tactics,0.7034411367038268,0,0.0,0,0.0,0.2813764546815307,0.0,n/a,0.0,0.0,0
Q30639185,Surviving Mars,0.7971215372728546,0.76,1.0,0,0.0,0.31884861490914185,0.20520000000000002,n/a,0.0,0.0,0.5240486149091419
Q26963091,Event[0],0.7868681455364555,0.75,1.0,0,0.0,0.3147472582145822,0.2025,n/a,0.0,0.0,0.5172472582145822
Q55536877,Slime-san,0.800599279841604,0.82,0.9,0,0.0,0.3202397119366416,0.2214,n/a,0.0,0.0,0.48747574074297745
Q118905576,Titan Quest Anniversary Edition,0.9003546649229986,0,1.0,0,0.0,0.3601418659691995,0.0,n/a,0.0,0.0,0.3601418659691995
Q112169533,Pathfinder Adventures,0.6114737690562456,0,0.75,0,0,0.24458950762249826,0.0,n/a,0.0,0.0,0
Q39052714,The Banner Saga 3,0.7773154400521678,0.82,0.9,0,0.0,0.31092617602086714,0.2214,n/a,0.0,0.0,0.4790935584187805
Q16742875,RiME,0.8938493654226181,0.8,1.0,1,0.0,0.35753974616904727,0.21600000000000003,n/a,0.2,0.0,0.7735397461690472
Q124068110,Morphblade,0.8900588098795785,0,1.0,0,0,0.35602352395183146,0.0,n/a,0.0,0.0,0.35602352395183146
Q64210887,Kingdom: New Lands,0.8493196294828487,0.74,1.0,0,0.0,0.33972785179313947,0.1998,n/a,0.0,0.0,0.5395278517931394
Q27890357,SHENZHEN I/O,0.9419123322381494,0,1.0,0,0.0004008337341670675,0.3767649328952598,0.0,n/a,0.0,5.2108385441718774e-05,0.37681704128070154
Q55381983,Totally Accurate Battle Simulator,0.9774205698177163,0,1.0,0,0.15482128013300084,0.3909682279270865,0.0,n/a,0.0,0.02012676641729011,0
Q114924453,Flat Heroes,0.8732519783882414,0.82,0.0,0,0.0,0.34930079135529657,0.2214,n/a,0.0,0.0,0.0
Q29964519,theHunter: Call of the Wild™,0.8895384410820343,0.64,0.9,0,0.1917917917917918,0.35581537643281375,0.1728,n/a,0.0,0.024932932932932934,0
Q31627063,For The King,0.875038433249332,0.79,1.0,0,0.4299990391082925,0.3500153732997328,0.21330000000000002,n/a,0.0,0.05589987508407803,0.6192152483838108
Q104640897,SYNTHETIK,0.9349549205144896,0,1.0,0,0.0,0.3739819682057959,0.0,n/a,0.0,0.0,0.3739819682057959
Q47486997,Bomber Crew,0.8714241411022179,0.75,1.0,0,0.0,0.34856965644088717,0.2025,n/a,0.0,0.0,0.5510696564408872
Q106336034,Husk,0.4247762180689479,0.44,0.9,0,0.0,0.16991048722757918,0.1188,n/a,0.0,0.0,0.2598394385048213
Q114772211,Mysterium,0.7225573864225258,0,0.9,0,0.0,0.28902295456901034,0.0,n/a,0.0,0.0,0.2601206591121093
Q55078485,My Friend Pedro,0.9531660407491357,0.78,1.0,0,0.0,0.3812664162996543,0.2106,n/a,0.0,0.0,0
Q60559650,Serious Sam Fusion 2017 (beta),0.920404402931778,0,1.0,0,0,0.36816176117271127,0.0,n/a,0.0,0.0,0
Q59535090,The Outer Worlds,0.8196415071089245,0.85,1.0,0,0.04254254254254254,0.3278566028435698,0.2295,n/a,0.0,0.005530530530530531,0
Q30252256,Monster Hunter: World,0.8867160768079302,0.9,1.0,0,0.1434763762462072,0.3546864307231721,0.24300000000000002,n/a,0.0,0.018651928912006937,0
Q76761865,Blazing Beaks,0.8168261420998306,0.8,1.0,0,0.0,0.3267304568399323,0.21600000000000003,n/a,0.0,0.0,0.5427304568399323
Q29564250,Sunless Skies,0.8296307479869145,0.87,0.9,1,0.0,0.33185229919476583,0.23490000000000003,n/a,0.2,0.0,0.6900770692752893
Q116678099,Naev,0.7498236386803834,0,0.0,0,0,0.2999294554721534,0.0,n/a,0.0,0.0,0.0
Q110682579,Carcassonne: The Official Board Game,0.8249386979844223,0.63,1.0,0,0.0,0.32997547919376896,0.1701,n/a,0.0,0.0,0
Q56278431,Graveyard Keeper,0.8514876626291441,0.69,1.0,0,0.0,0.34059506505165765,0.1863,n/a,0.0,0.0,0.5268950650516576
Q30612124,Minit,0.8811702244514462,0.81,1.0,1,0.0,0.35246808978057853,0.21870000000000003,n/a,0.2,0.0,0.7711680897805786
Q110668476,while True: learn(),0.9068443358534869,0,1.0,0,0.0,0.3627377343413948,0.0,n/a,0.0,0.0,0.3627377343413948
Q41573632,The LEGO® NINJAGO® Movie Video Game,0.8434392996304755,0.67,1.0,0,0.0,0.3373757198521902,0.18090000000000003,n/a,0.0,0.0,0
Q39059386,Pathfinder: Kingmaker,0.7720355013200207,0.73,1.0,0,0.12956419316843346,0.30881420052800834,0.1971,n/a,0.0,0.01684334511189635,0.5227575456399047
Q112324775,D&D Lords of Waterdeep,0.9231719681469149,0,1.0,0,0,0.369268787258766,0.0,n/a,0.0,0.0,0
Q29959076,LEGO® MARVEL Super Heroes 2,0.8502876082628497,0.73,1.0,0,0.0,0.34011504330513986,0.1971,n/a,0.0,0.0,0.5372150433051399
Q61479296,Heroes of Hammerwatch,0.8679852830764886,0,1.0,0,0.14861751152073735,0.34719411323059546,0.0,n/a,0.0,0.019320276497695858,0.3665143897282913
Q56049745,EXAPUNKS,0.9371264232401034,0,1.0,0,0.0,0.3748505692960414,0.0,n/a,0.0,0.0,0.3748505692960414
Q106564028,Scythe: Digital Edition,0.8840609688610772,0,0.9,0,0.032362459546925564,0.35362438754443093,0.0,n/a,0.0,0.004207119741100323,0
Q27943180,Wasteland 3,0.8415814281686145,0.85,1.0,0,0.03900208459417658,0.33663257126744583,0.2295,n/a,0.0,0.005070270997242956,0
Q62714274,Borderlands GOTY Enhanced,0.8047208958646821,0.84,0.9,0,0.0,0.32188835834587287,0.2268,n/a,0.0,0.0,0
Q68198904,Breathedge,0.8144833481068832,0.71,0.9,0,0.0,0.3257933392427533,0.1917,n/a,0.0,0.0,0.465744005318478
Q106727443,Dungreed,0.928095473612846,0,1.0,0,0.0,0.3712381894451384,0.0,n/a,0.0,0.0,0.3712381894451384
Q105582867,Firmament,0.6967237978918301,0.68,0.75,1,0.0,0.27868951915673207,0.1836,n/a,0.2,0.0,0.49671713936754913
Q108671491,Gloomhaven,0.815739042570269,0.82,1.0,0,0.022150341044933547,0.3262956170281076,0.2214,n/a,0.0,0.002879544335841361,0
Q56120553,7 Billion Humans,0.9242551986980946,0.77,1.0,0,0.0,0.36970207947923783,0.20790000000000003,n/a,0.0,0.0,0.5776020794792378
Q51089453,LEGO® The Incredibles,0.8874136697832099,0.69,1.0,0,0.0,0.354965467913284,0.1863,n/a,0.0,0.0,0.541265467913284
Q54554238,LEGO® DC Super-Villains,0.9057916624093104,0.74,1.0,0,0.0,0.36231666496372417,0.1998,n/a,0.0,0.0,0.5621166649637241
Q3294300,Mark of the Ninja: Remastered,0.956149460776522,0.9,1.0,0,1,0.3824597843106088,0.24300000000000002,n/a,0.0,0.13,0
Q60220853,The LEGO® Movie 2 - Videogame,0.5910482148096722,0.57,1.0,0,0.0,0.23641928592386888,0.1539,n/a,0.0,0.0,0
Q64521118,LEGO® Star Wars™: The Skywalker Saga,0.8987113538651392,0.82,1.0,0,0.0,0.3594845415460557,0.2214,n/a,0.0,0.0,0.5808845415460557
Q86994484,Astrox Imperium,0.823404644340057,0,1.0,1,0,0.32936185773602283,0.0,n/a,0.2,0.0,0.5293618577360228
Q65555252,Bloons TD 6,0.9714654401459443,0,1.0,0,0.04671365349942633,0.38858617605837775,0.0,n/a,0.0,0.006072774954925423,0.39465895101330317
Q62393383,Journey To The Savage Planet,0.8596096528834685,0.74,1.0,0,0.0,0.3438438611533874,0.1998,n/a,0.0,0.0,0.5436438611533874
Q99590361,Mafia II: Definitive Edition,0.7346046523134706,0.72,1.0,0,0.0,0.2938418609253883,0.19440000000000002,n/a,0.0,0.0,0.4882418609253883
Q125537017,Kingdoms of Amalur: Re-Reckoning,0.7626645951681803,0.72,1.0,1,0.34591194968553457,0.30506583806727217,0.19440000000000002,n/a,0.2,0.044968553459119494,0.7444343915263918
Q62393510,Trover Saves the Universe,0.8961785538463296,0.76,1.0,0,0.0,0.35847142153853184,0.20520000000000002,n/a,0.0,0.0,0
Q109274215,Aeon's End,0.784858917109654,0,1.0,0,0.6509298998569384,0.31394356684386165,0.0,n/a,0.0,0.084620886981402,0
Q64441774,Baldur's Gate 3,0.9676102138898998,0.96,1.0,1,0.4911149326454572,0.3870440855559599,0.2592,n/a,0.2,0.06384494124390944,0.9100890267998694
Q114945494,Dungeon Defenders: Awakened,0.6470736962462779,0.74,0.9,0,0.24898068310941782,0.2588294784985112,0.1998,n/a,0.0,0.03236748880422432,0.441897270572462
Q105427208,Total War: WARHAMMER III,0.7035467739505997,0.86,0.9,0,0.0,0.2814187095802399,0.23220000000000002,n/a,0.0,0.0,0.46225683862221595
Q120833356,Learning Factory,0.8278953011667107,0,0.0,0,0.0,0.3311581204666843,0.0,n/a,0.0,0.0,0.0
Q20155528,Horizon Zero Dawn™ Complete Edition,0.8778263226841845,0.84,0.9,1,0.0,0.3511305290736738,0.2268,n/a,0.2,0.0,0.7001374761663064
Q98646477,Hardspace: Shipbreaker,0.8891569475937258,0.83,1.0,1,0.0,0.35566277903749033,0.2241,n/a,0.2,0.0,0.7797627790374904
Q107038226,Tainted Grail,0.8935290214943595,0.82,0.9,0,0.018198896324997067,0.35741160859774385,0.2214,n/a,0.0,0.002365856522249619,0.5230597186079942
Q4037583,Dragon Age™ Inquisition,0.7510636294549324,0.85,0.9,0,1,0.300425451781973,0.2295,n/a,0.0,0.13,0
Q20113552,Mass Effect™: Andromeda Deluxe Edition,0.73264107805205,0.71,0.9,0,0.0,0.29305643122082004,0.1917,n/a,0.0,0.0,0.43628078809873805
Q99448884,Monster Hunter Stories 2: Wings of Ruin,0.8203754959650205,0.81,1.0,1,0.0,0.32815019838600823,0.21870000000000003,n/a,0.2,0.0,0.7468501983860083
Q104529092,Alba: A Wildlife Adventure,0.9746145334372284,0.79,1.0,0,0.034722222222222224,0.3898458133748914,0.21330000000000002,n/a,0.0,0.004513888888888889,0.6076597022637803
Q122387140,hexceed,0.8858230991513039,0,1.0,0,0.049440979830327546,0.35432923966052154,0.0,n/a,0.0,0.006427327377942581,0
Q122825758,Tainted Grail: The Fall of Avalon,0.8766267465038009,0,1.0,1,0.0,0.35065069860152037,0.0,n/a,0.2,0.0,0.5506506986015204
Q115413361,Minit Fun Racer,0.9329118668319563,0,0.9,1,0.0,0.37316474673278255,0.0,n/a,0.2,0.0,0.5158482720595042
Q112566540,High On Life,0.8865467318241445,0.67,1.0,0,0.0,0.3546186927296578,0.18090000000000003,n/a,0.0,0.0,0
Q116680138,HITMAN World of Assassination,0.8685243433030354,0,0.9,1,0,0.34740973732121416,0.0,n/a,0.2,0.0,0.49266876358909273
Q115024151,The Entropy Centre,0.8841281590912963,0.8,0.9,0,0.0,0.35365126363651855,0.21600000000000003,n/a,0.0,0.0,0.5126861372728667
Q117316999,The Outer Worlds: Spacer's Choice Edition,0.7513115827909518,0.72,1.0,0,0.0,0.3005246331163807,0.19440000000000002,n/a,0.0,0.0,0.49492463311638074
Q26157961,Monster Hunter Stories,0.892723001189502,0.76,0.9,1,0.041109969167523124,0.35708920047580084,0.20520000000000002,n/a,0.2,0.005344295991778006,0.6908701468208209
Q725057,Mass Effect 2 (2010) Edition,0.739024512643256,0.96,0.9,0,0.0,0.2956098050573024,0.2592,n/a,0.0,0.0,0
Q44462,Animal Crossing: New Leaf,n/a,0.88,n/a,0,0.0,n/a,0.5015999999999999,n/a,0.0,n/a,0.5015999999999999
Q18536859,The Legend of Zelda: Majora's Mask 3D,n/a,0.89,n/a,1,0,n/a,0.5073,n/a,0.43,n/a,0.9373
Q642526,The Legend of Zelda: Ocarina of Time 3D,n/a,0.94,n/a,1,0.0,n/a,0.5357999999999999,n/a,0.43,n/a,0.9658
Q30897883,Monster Hunter 4 Ultimate,n/a,0.86,n/a,1,0.0,n/a,0.49019999999999997,n/a,0.43,n/a,0.9201999999999999
Q20856979,Monster Hunter Generations,n/a,0.85,n/a,1,0.0,n/a,0.48449999999999993,n/a,0.43,n/a,0.9144999999999999
Q30302563,Monster Hunter Generations Ultimate,n/a,0.8,n/a,1,0.0,n/a,0.45599999999999996,n/a,0.43,n/a,0.8859999999999999
Q558621,New Super Mario Bros. 2,n/a,0.78,n/a,0,0,n/a,0.4446,n/a,0.0,n/a,0.4446
Q50276798,Pokémon Alpha Sapphire,n/a,0.82,n/a,0,0,n/a,0.4673999999999999,n/a,0.0,n/a,0.4673999999999999
Q50276847,Pokémon Omega Ruby,n/a,0.83,n/a,0,0,n/a,0.4730999999999999,n/a,0.0,n/a,0.4730999999999999
Q50276547,Pokémon X,n/a,0.87,n/a,0,0,n/a,0.49589999999999995,n/a,0.0,n/a,0.49589999999999995
Q50276557,Pokémon Y,n/a,0.88,n/a,0,0,n/a,0.5015999999999999,n/a,0.0,n/a,0.5015999999999999
Q46049528,Pokémon Ultra Sun,n/a,0.84,n/a,0,0,n/a,0.47879999999999995,n/a,0.0,n/a,0.47879999999999995
Q46373684,Pokémon Ultra Moon,n/a,0.84,n/a,0,0,n/a,0.47879999999999995,n/a,0.0,n/a,0.47879999999999995
Q130720338,Fire Emblem Fates: Special Edition,n/a,0,n/a,0,0,n/a,0.0,n/a,0.0,n/a,0.0
Q18762399,Fire Emblem Fates,n/a,0.87,n/a,0,0,n/a,0.49589999999999995,n/a,0.0,n/a,0.49589999999999995
Q123254896,Fire Emblem Fates: Revelation,n/a,0.88,n/a,0,0.0,n/a,0.5015999999999999,n/a,0.0,n/a,0.5015999999999999
Q121037531,Fire Emblem Fates: Birthright,n/a,0.86,n/a,0,0.0,n/a,0.49019999999999997,n/a,0.0,n/a,0.49019999999999997
Q121037544,Fire Emblem Fates: Conquest,n/a,0.87,n/a,0,0.0,n/a,0.49589999999999995,n/a,0.0,n/a,0.49589999999999995
Q11300470,The Legend of Zelda: A Link Between Worlds,n/a,0.91,n/a,1,0.0,n/a,0.5186999999999999,n/a,0.43,n/a,0.9486999999999999
Q3072790,Fire Emblem Awakening,n/a,0.92,n/a,0,0.0,n/a,0.5244,n/a,0.0,n/a,0.5244
Q168615,1080° Snowboarding,n/a,0,n/a,0,0.0,n/a,0.0,n/a,0.0,n/a,0
Q54297,Star Wars: Rogue Squadron,n/a,0.85,n/a,0,0.0,n/a,0.48449999999999993,n/a,0.0,n/a,0.48449999999999993
Q55217,Star Wars Episode I: Racer,n/a,0.7,n/a,0,0.0,n/a,0.39899999999999997,n/a,0.0,n/a,0.39899999999999997
Q216995,Super Mario 64,n/a,0,n/a,0,0.0,n/a,0.0,n/a,0.0,n/a,0
Q1132456,Kirby Super Star Ultra,n/a,0.76,n/a,0,0,n/a,0.4332,n/a,0.0,n/a,0.4332
Q301555,New Super Mario Bros.,n/a,0.89,n/a,0,0.0,n/a,0.5073,n/a,0.0,n/a,0.5073
Q507828,Chrono Trigger,n/a,0,n/a,0,0,n/a,0.0,n/a,0.0,n/a,0.0
Q2045645,Pokémon Emerald,n/a,0.76,n/a,0,0.0,n/a,0.4332,n/a,0.0,n/a,0.4332
Q1765733,Metroid Prime,n/a,0.97,n/a,0,0.0,n/a,0.5529,n/a,0.0,n/a,0.5529
Q2089035,Metroid Prime 2: Echoes,n/a,0.92,n/a,0,0.0,n/a,0.5244,n/a,0.0,n/a,0.5244
Q639955,Super Mario Sunshine,n/a,0.92,n/a,0,0.0,n/a,0.5244,n/a,0.0,n/a,0.5244
Q861205,The Legend of Zelda: Skyward Sword,n/a,0.93,n/a,0,0.0,n/a,0.5301,n/a,0.0,n/a,0.5301
Q170489,Super Mario Galaxy,n/a,0.97,n/a,1,0.0,n/a,0.5529,n/a,0.43,n/a,0.9828999999999999
Q854487,Super Mario Galaxy 2,n/a,0.97,n/a,1,0.0,n/a,0.5529,n/a,0.43,n/a,0.9828999999999999
Q13427106,Mario Kart 8,n/a,0.88,n/a,0,0.0,n/a,0.5015999999999999,n/a,0.0,n/a,0
Q17157041,Captain Toad: Treasure Tracker,n/a,0.81,n/a,1,0.0,n/a,0.4617,n/a,0.43,n/a,0.8916999999999999
Q1506526,New Super Mario Bros. U,n/a,0.84,n/a,0,0.0,n/a,0.47879999999999995,n/a,0.0,n/a,0.47879999999999995
Q14900378,The Legend of Zelda: The Wind Waker HD,n/a,0.9,n/a,1,0.0,n/a,0.513,n/a,0.43,n/a,0.9430000000000001
Q23008476,The Legend of Zelda: Twilight Princess HD,n/a,0.86,n/a,1,0,n/a,0.49019999999999997,n/a,0.43,n/a,0.9201999999999999
Q1050298,Super Mario 3D Land,n/a,0.9,n/a,0,0.0,n/a,0.513,n/a,0.0,n/a,0.513
Q2539933,Metroid Prime: Trilogy,n/a,0.91,n/a,0,0,n/a,0.5186999999999999,n/a,0.0,n/a,0.5186999999999999
Q1987193,Metroid Prime 3: Corruption,n/a,0.9,n/a,0,0.0,n/a,0.513,n/a,0.0,n/a,0.513
Q917588,Prince of Persia: The Forgotten Sands,n/a,0.74,n/a,0,0.0,n/a,0.42179999999999995,n/a,0.0,n/a,0.42179999999999995
Q99543224,Prince of Persia Trilogy,n/a,0.81,n/a,0,0,n/a,0.4617,n/a,0.0,n/a,0.4617
Q846051,Shadow of the Colossus,n/a,0.91,n/a,0,0.0,n/a,0.5186999999999999,n/a,0.0,n/a,0.5186999999999999
